Thanh Hóa,H?u Giang,78,114,,,,,,,,,,,,
Th?a Thiên Hu?,H?u Giang,84,120,,,,,,,,,,,,
Tuyên Quang,H?u Giang,78,114,,,,,,,,,,,,
V?nh Phúc,H?u Giang,78,114,,,,,,,,,,,,
Yên Bái,H?u Giang,84,120,,,,,,,,,,,,
Bà R?a - V?ng Tàu,H?u Giang,66,102,,,,,,,,,,,,
B?n Tre,H?u Giang,66,102,,,,,,,,,,,,
Bình D??ng,H?u Giang,66,102,,,,,,,,,,,,
Cà Mau,H?u Giang,66,102,,,,,,,,,,,,
??ng Nai,H?u Giang,66,102,,,,,,,,,,,,
??ng Tháp,H?u Giang,66,102,,,,,,,,,,,,
TP. H? Chí Minh,H?u Giang,66,102,,,,,,,,,,,,
Long An,H?u Giang,66,102,,,,,,,,,,,,
Tây Ninh,H?u Giang,66,102,,,,,,,,,,,,
Ti?n Giang,H?u Giang,66,102,,,,,,,,,,,,
Trà Vinh,H?u Giang,66,102,,,,,,,,,,,,
Hà N?i,Hòa Bình,54,102,,,,,,,,,,,,
Phú Th?,Hòa Bình,54,102,,,,,,,,,,,,
V?nh Phúc,Hòa Bình,54,102,,,,,,,,,,,,
An Giang,Hòa Bình,84,120,,,,,,,,,,,,
Bà R?a - V?ng Tàu,Hòa Bình,84,120,,,,,,,,,,,,
B?c Liêu,Hòa Bình,90,126,,,,,,,,,,,,
B?n Tre,Hòa Bình,84,120,,,,,,,,,,,,
Bình ??nh,Hòa Bình,84,120,,,,,,,,,,,,
Bình D??ng,Hòa Bình,84,120,,,,,,,,,,,,
Bình Ph??c,Hòa Bình,84,120,,,,,,,,,,,,
Bình Thu?n,Hòa Bình,84,120,,,,,,,,,,,,
Cà Mau,Hòa Bình,90,126,,,,,,,,,,,,
C?n Th?,Hòa Bình,84,120,,,,,,,,,,,,
Cao B?ng,Hòa Bình,66,102,,,,,,,,,,,,
?à N?ng,TP. H? Chí Minh,60,84,,,,,,,,,,,,
?à N?ng,Hòa Bình,72,108,,,,,,,,,,,,
??k L?k,Hòa Bình,84,120,,,,,,,,,,,,
??k Nông,Hòa Bình,84,120,,,,,,,,,,,,
?i?n Biên,Hòa Bình,78,114,,,,,,,,,,,,
??ng Nai,Hòa Bình,84,120,,,,,,,,,,,,
??ng Tháp,Hòa Bình,84,120,,,,,,,,,,,,
Gia Lai,Hòa Bình,84,120,,,,,,,,,,,,
Hà T?nh,Hòa Bình,78,114,,,,,,,,,,,,
Hà N?i,TP. H? Chí Minh,72,96,,,,,,,,,,,,
H?u Giang,Hòa Bình,84,120,,,,,,,,,,,,
TP. H? Chí Minh,Hòa Bình,72,108,,,,,,,,,,,,
Khánh Hòa,Hòa Bình,84,120,,,,,,,,,,,,
Kiên Giang,Hòa Bình,84,120,,,,,,,,,,,,
TP. H? Chí Minh,TP. H? Chí Minh,24,72,,,,,,,,,,,,
Kon Tum,Hòa Bình,84,120,,,,,,,,,,,,
Lai Châu,Hòa Bình,84,120,,,,,,,,,,,,
Lâm ??ng,Hòa Bình,84,120,,,,,,,,,,,,
Long An,Hòa Bình,84,120,,,,,,,,,,,,
Ngh? An,Hòa Bình,66,102,,,,,,,,,,,,
Ninh Thu?n,Hòa Bình,84,120,,,,,,,,,,,,
Phú Yên,Hòa Bình,84,120,,,,,,,,,,,,
Qu?ng Bình,Hòa Bình,78,114,,,,,,,,,,,,
Qu?ng Nam,Hòa Bình,78,114,,,,,,,,,,,,
Qu?ng Ngãi,Hòa Bình,78,114,,,,,,,,,,,,
Qu?ng Tr?,Hòa Bình,78,114,,,,,,,,,,,,
Sóc Tr?ng,Hòa Bình,90,126,,,,,,,,,,,,
Tây Ninh,Hòa Bình,84,120,,,,,,,,,,,,
Th?a Thiên Hu?,Hòa Bình,78,114,,,,,,,,,,,,
Ti?n Giang,Hòa Bình,84,120,,,,,,,,,,,,
Trà Vinh,Hòa Bình,84,120,,,,,,,,,,,,
V?nh Long,Hòa Bình,84,120,,,,,,,,,,,,
B?c Giang,Hòa Bình,66,102,,,,,,,,,,,,
B?c K?n,Hòa Bình,66,102,,,,,,,,,,,,
B?c Ninh,Hòa Bình,66,102,,,,,,,,,,,,
Hà Giang,Hòa Bình,84,120,,,,,,,,,,,,
Hà Nam,Hòa Bình,66,102,,,,,,,,,,,,
H?i D??ng,Hòa Bình,66,102,,,,,,,,,,,,
H?i Phòng,Hòa Bình,66,102,,,,,,,,,,,,
H?ng Yên,Hòa Bình,66,102,,,,,,,,,,,,
L?ng S?n,Hòa Bình,66,102,,,,,,,,,,,,
Lào Cai,Hòa Bình,84,120,,,,,,,,,,,,
Nam ??nh,Hòa Bình,66,102,,,,,,,,,,,,
Ninh Bình,Hòa Bình,66,102,,,,,,,,,,,,
Qu?ng Ninh,Hòa Bình,72,108,,,,,,,,,,,,
S?n La,Hòa Bình,78,114,,,,,,,,,,,,
Thái Bình,Hòa Bình,66,102,,,,,,,,,,,,
Thái Nguyên,Hòa Bình,66,102,,,,,,,,,,,,
Thanh Hóa,Hòa Bình,66,102,,,,,,,,,,,,
Tuyên Quang,Hòa Bình,66,102,,,,,,,,,,,,
Yên Bái,Hòa Bình,78,114,,,,,,,,,,,,
B?c Giang,H?ng Yên,54,90,,,,,,,,,,,,
B?c Ninh,H?ng Yên,54,90,,,,,,,,,,,,
Hà Nam,H?ng Yên,54,90,,,,,,,,,,,,
Hà N?i,H?ng Yên,48,84,,,,,,,,,,,,
H?i D??ng,H?ng Yên,48,84,,,,,,,,,,,,
H?i Phòng,H?ng Yên,48,84,,,,,,,,,,,,
Nam ??nh,H?ng Yên,54,90,,,,,,,,,,,,
Ninh Bình,H?ng Yên,54,90,,,,,,,,,,,,
Thái Bình,H?ng Yên,54,90,,,,,,,,,,,,
An Giang,H?ng Yên,84,108,,,,,,,,,,,,
Bà R?a - V?ng Tàu,H?ng Yên,84,108,,,,,,,,,,,,
B?c Liêu,H?ng Yên,84,108,,,,,,,,,,,,
B?n Tre,H?ng Yên,84,108,,,,,,,,,,,,
Bình ??nh,H?ng Yên,84,108,,,,,,,,,,,,
Bình D??ng,H?ng Yên,84,108,,,,,,,,,,,,
Bình Ph??c,H?ng Yên,84,108,,,,,,,,,,,,
Bình Thu?n,H?ng Yên,84,108,,,,,,,,,,,,
Cà Mau,H?ng Yên,84,108,,,,,,,,,,,,
C?n Th?,H?ng Yên,84,108,,,,,,,,,,,,
Cao B?ng,H?ng Yên,60,84,,,,,,,,,,,,
?à N?ng,H?ng Yên,72,96,,,,,,,,,,,,
??k L?k,H?ng Yên,84,108,,,,,,,,,,,,
??k Nông,H?ng Yên,84,108,,,,,,,,,,,,
?i?n Biên,H?ng Yên,78,102,,,,,,,,,,,,
??ng Nai,H?ng Yên,84,108,,,,,,,,,,,,
??ng Tháp,H?ng Yên,84,108,,,,,,,,,,,,
Gia Lai,H?ng Yên,84,108,,,,,,,,,,,,
Hòa Bình,Hòa Bình,24,72,,,,,,,,,,,,
Hà Giang,H?ng Yên,72,96,,,,,,,,,,,,
Hà T?nh,H?ng Yên,78,102,,,,,,,,,,,,
H?u Giang,H?ng Yên,84,108,,,,,,,,,,,,
TP. H? Chí Minh,H?ng Yên,66,90,,,,,,,,,,,,
Khánh Hòa,H?ng Yên,84,108,,,,,,,,,,,,
Kiên Giang,H?ng Yên,84,108,,,,,,,,,,,,
Kon Tum,H?ng Yên,84,108,,,,,,,,,,,,
Lai Châu,H?ng Yên,78,102,,,,,,,,,,,,
Lâm ??ng,H?ng Yên,84,108,,,,,,,,,,,,
Lào Cai,H?ng Yên,78,102,,,,,,,,,,,,
Long An,H?ng Yên,84,108,,,,,,,,,,,,
Ninh Thu?n,H?ng Yên,84,108,,,,,,,,,,,,
Phú Yên,H?ng Yên,84,108,,,,,,,,,,,,
Qu?ng Bình,H?ng Yên,78,102,,,,,,,,,,,,
Qu?ng Nam,H?ng Yên,78,102,,,,,,,,,,,,
Qu?ng Ngãi,H?ng Yên,78,102,,,,,,,,,,,,
Qu?ng Tr?,H?ng Yên,78,102,,,,,,,,,,,,
Sóc Tr?ng,H?ng Yên,84,108,,,,,,,,,,,,
S?n La,H?ng Yên,78,102,,,,,,,,,,,,
Tây Ninh,H?ng Yên,84,108,,,,,,,,,,,,
Th?a Thiên Hu?,H?ng Yên,78,102,,,,,,,,,,,,
Ti?n Giang,H?ng Yên,84,108,,,,,,,,,,,,
Trà Vinh,H?ng Yên,84,108,,,,,,,,,,,,
V?nh Long,H?ng Yên,84,108,,,,,,,,,,,,
B?c K?n,H?ng Yên,66,90,,,,,,,,,,,,
Hòa Bình,H?ng Yên,66,90,,,,,,,,,,,,
L?ng S?n,H?ng Yên,66,90,,,,,,,,,,,,
Ngh? An,H?ng Yên,66,90,,,,,,,,,,,,
Phú Th?,H?ng Yên,66,90,,,,,,,,,,,,
Qu?ng Ninh,H?ng Yên,72,96,,,,,,,,,,,,
Thái Nguyên,H?ng Yên,66,90,,,,,,,,,,,,
Thanh Hóa,H?ng Yên,66,90,,,,,,,,,,,,
Tuyên Quang,H?ng Yên,66,90,,,,,,,,,,,,
V?nh Phúc,H?ng Yên,66,90,,,,,,,,,,,,
Yên Bái,H?ng Yên,66,90,,,,,,,,,,,,
Ninh Thu?n,Khánh Hòa,72,120,,,,,,,,,,,,
An Giang,Khánh Hòa,72,108,,,,,,,,,,,,
Bà R?a - V?ng Tàu,Khánh Hòa,84,120,,,,,,,,,,,,
B?c Giang,Khánh Hòa,78,114,,,,,,,,,,,,
B?c K?n,Khánh Hòa,84,120,,,,,,,,,,,,
B?c Liêu,Khánh Hòa,84,120,,,,,,,,,,,,
B?c Ninh,Khánh Hòa,78,114,,,,,,,,,,,,
B?n Tre,Khánh Hòa,84,120,,,,,,,,,,,,
Bình D??ng,Khánh Hòa,84,120,,,,,,,,,,,,
Bình Ph??c,Khánh Hòa,84,120,,,,,,,,,,,,
Cà Mau,Khánh Hòa,84,120,,,,,,,,,,,,
C?n Th?,Khánh Hòa,72,108,,,,,,,,,,,,
Cao B?ng,Khánh Hòa,84,120,,,,,,,,,,,,
?à N?ng,Khánh Hòa,78,114,,,,,,,,,,,,
??k L?k,Khánh Hòa,84,120,,,,,,,,,,,,
??k Nông,Khánh Hòa,84,120,,,,,,,,,,,,
?i?n Biên,Khánh Hòa,84,120,,,,,,,,,,,,
??ng Nai,Khánh Hòa,84,120,,,,,,,,,,,,
??ng Tháp,Khánh Hòa,72,108,,,,,,,,,,,,
Gia Lai,Khánh Hòa,84,120,,,,,,,,,,,,
Hà Giang,Khánh Hòa,84,120,,,,,,,,,,,,
Hà Nam,Khánh Hòa,84,120,,,,,,,,,,,,
Hà N?i,Khánh Hòa,72,108,,,,,,,,,,,,
Hà T?nh,Khánh Hòa,84,120,,,,,,,,,,,,
H?i D??ng,Khánh Hòa,66,102,,,,,,,,,,,,
H?i Phòng,Khánh Hòa,84,120,,,,,,,,,,,,
H?u Giang,Khánh Hòa,72,108,,,,,,,,,,,,
TP. H? Chí Minh,Khánh Hòa,72,108,,,,,,,,,,,,
H?ng Yên,H?ng Yên,24,72,,,,,,,,,,,,
Hòa Bình,Khánh Hòa,84,120,,,,,,,,,,,,
H?ng Yên,Khánh Hòa,84,120,,,,,,,,,,,,
Kiên Giang,Khánh Hòa,72,108,,,,,,,,,,,,
Kon Tum,Khánh Hòa,78,114,,,,,,,,,,,,
Lai Châu,Khánh Hòa,84,120,,,,,,,,,,,,
Lâm ??ng,Khánh Hòa,84,120,,,,,,,,,,,,
L?ng S?n,Khánh Hòa,84,120,,,,,,,,,,,,
Lào Cai,Khánh Hòa,84,120,,,,,,,,,,,,
Long An,Khánh Hòa,84,120,,,,,,,,,,,,
Nam ??nh,Khánh Hòa,78,114,,,,,,,,,,,,
Ngh? An,Khánh Hòa,84,120,,,,,,,,,,,,
Ninh Bình,Khánh Hòa,84,120,,,,,,,,,,,,
Phú Th?,Khánh Hòa,84,120,,,,,,,,,,,,
Qu?ng Bình,Khánh Hòa,84,120,,,,,,,,,,,,
Qu?ng Nam,Khánh Hòa,78,114,,,,,,,,,,,,
Qu?ng Ngãi,Khánh Hòa,78,114,,,,,,,,,,,,
Qu?ng Ninh,Khánh Hòa,84,120,,,,,,,,,,,,
Qu?ng Tr?,Khánh Hòa,78,114,,,,,,,,,,,,
Sóc Tr?ng,Khánh Hòa,84,120,,,,,,,,,,,,
S?n La,Khánh Hòa,84,120,,,,,,,,,,,,
Tây Ninh,Khánh Hòa,84,120,,,,,,,,,,,,
Thái Bình,Khánh Hòa,84,120,,,,,,,,,,,,
Thanh Hóa,Khánh Hòa,84,120,,,,,,,,,,,,
Th?a Thiên Hu?,Khánh Hòa,78,114,,,,,,,,,,,,
Ti?n Giang,Khánh Hòa,84,120,,,,,,,,,,,,
Trà Vinh,Khánh Hòa,72,108,,,,,,,,,,,,
Tuyên Quang,Khánh Hòa,84,120,,,,,,,,,,,,
V?nh Long,Khánh Hòa,72,108,,,,,,,,,,,,
V?nh Phúc,Khánh Hòa,84,120,,,,,,,,,,,,
Yên Bái,Khánh Hòa,78,114,,,,,,,,,,,,
Bình ??nh,Khánh Hòa,78,114,,,,,,,,,,,,
Bình Thu?n,Khánh Hòa,66,102,,,,,,,,,,,,
Phú Yên,Khánh Hòa,78,114,,,,,,,,,,,,
Thái Nguyên,Khánh Hòa,84,120,,,,,,,,,,,,
An Giang,Kiên Giang,54,102,,,,,,,,,,,,
H?u Giang,Kiên Giang,54,102,,,,,,,,,,,,
Bà R?a - V?ng Tàu,Kiên Giang,84,120,,,,,,,,,,,,
B?c Giang,Kiên Giang,84,120,,,,,,,,,,,,
B?c K?n,Kiên Giang,84,120,,,,,,,,,,,,
B?c Ninh,Kiên Giang,84,120,,,,,,,,,,,,
Bình ??nh,Kiên Giang,84,120,,,,,,,,,,,,
Bình Ph??c,Kiên Giang,84,120,,,,,,,,,,,,
Bình Thu?n,Kiên Giang,84,120,,,,,,,,,,,,
Cao B?ng,Kiên Giang,84,120,,,,,,,,,,,,
?à N?ng,Kiên Giang,84,120,,,,,,,,,,,,
??k L?k,Kiên Giang,84,120,,,,,,,,,,,,
??k Nông,Kiên Giang,84,120,,,,,,,,,,,,
?i?n Biên,Kiên Giang,84,120,,,,,,,,,,,,
??ng Nai,Kiên Giang,84,120,,,,,,,,,,,,
Gia Lai,Kiên Giang,78,114,,,,,,,,,,,,
Hà Giang,Kiên Giang,84,120,,,,,,,,,,,,
Hà Nam,Kiên Giang,84,120,,,,,,,,,,,,
Hà N?i,Kiên Giang,84,120,,,,,,,,,,,,
Hà T?nh,Kiên Giang,84,120,,,,,,,,,,,,
H?i D??ng,Kiên Giang,78,114,,,,,,,,,,,,
H?i Phòng,Kiên Giang,78,114,,,,,,,,,,,,
Hòa Bình,Kiên Giang,84,120,,,,,,,,,,,,
H?ng Yên,Kiên Giang,78,114,,,,,,,,,,,,
Khánh Hòa,Kiên Giang,72,108,,,,,,,,,,,,
Kon Tum,Kiên Giang,84,120,,,,,,,,,,,,
Lai Châu,Kiên Giang,84,120,,,,,,,,,,,,
Lâm ??ng,Kiên Giang,84,120,,,,,,,,,,,,
L?ng S?n,Kiên Giang,84,120,,,,,,,,,,,,
Khánh Hòa,Khánh Hòa,24,72,,,,,,,,,,,,
Lào Cai,Kiên Giang,84,120,,,,,,,,,,,,
Nam ??nh,Kiên Giang,84,120,,,,,,,,,,,,
Ngh? An,Kiên Giang,84,120,,,,,,,,,,,,
Ninh Bình,Kiên Giang,84,120,,,,,,,,,,,,
Ninh Thu?n,Kiên Giang,84,120,,,,,,,,,,,,
Phú Th?,Kiên Giang,84,120,,,,,,,,,,,,
Phú Yên,Kiên Giang,84,120,,,,,,,,,,,,
Qu?ng Bình,Kiên Giang,84,120,,,,,,,,,,,,
Qu?ng Nam,Kiên Giang,84,120,,,,,,,,,,,,
Qu?ng Ngãi,Kiên Giang,84,120,,,,,,,,,,,,
Qu?ng Ninh,Kiên Giang,84,120,,,,,,,,,,,,
Qu?ng Tr?,Kiên Giang,84,120,,,,,,,,,,,,
S?n La,Kiên Giang,84,120,,,,,,,,,,,,
Tây Ninh,Kiên Giang,84,120,,,,,,,,,,,,
Thái Bình,Kiên Giang,84,120,,,,,,,,,,,,
Thái Nguyên,Kiên Giang,84,120,,,,,,,,,,,,
Thanh Hóa,Kiên Giang,84,120,,,,,,,,,,,,
Th?a Thiên Hu?,Kiên Giang,84,120,,,,,,,,,,,,
Tuyên Quang,Kiên Giang,84,120,,,,,,,,,,,,
V?nh Phúc,Kiên Giang,84,120,,,,,,,,,,,,
Yên Bái,Kiên Giang,84,120,,,,,,,,,,,,
B?c Liêu,Kiên Giang,66,102,,,,,,,,,,,,
B?n Tre,Kiên Giang,84,120,,,,,,,,,,,,
Bình D??ng,Kiên Giang,84,120,,,,,,,,,,,,
Cà Mau,Kiên Giang,66,102,,,,,,,,,,,,
C?n Th?,Kiên Giang,66,102,,,,,,,,,,,,
??ng Tháp,Kiên Giang,66,102,,,,,,,,,,,,
TP. H? Chí Minh,Kiên Giang,72,108,,,,,,,,,,,,
Long An,Kiên Giang,84,120,,,,,,,,,,,,
Sóc Tr?ng,Kiên Giang,66,102,,,,,,,,,,,,
Ti?n Giang,Kiên Giang,84,120,,,,,,,,,,,,
Trà Vinh,Kiên Giang,66,102,,,,,,,,,,,,
V?nh Long,Kiên Giang,66,102,,,,,,,,,,,,
Gia Lai,Kon Tum,72,126,,,,,,,,,,,,
An Giang,Kon Tum,90,144,,,,,,,,,,,,
Bà R?a - V?ng Tàu,Kon Tum,84,138,,,,,,,,,,,,
B?c Giang,Kon Tum,84,138,,,,,,,,,,,,
B?c K?n,Kon Tum,84,138,,,,,,,,,,,,
B?c Liêu,Kon Tum,90,144,,,,,,,,,,,,
B?c Ninh,Kon Tum,84,138,,,,,,,,,,,,
B?n Tre,Kon Tum,84,138,,,,,,,,,,,,
Bình ??nh,Kon Tum,84,138,,,,,,,,,,,,
Bình D??ng,Kon Tum,84,138,,,,,,,,,,,,
Bình Ph??c,Kon Tum,84,138,,,,,,,,,,,,
Bình Thu?n,Kon Tum,84,138,,,,,,,,,,,,
Cà Mau,Kon Tum,90,144,,,,,,,,,,,,
C?n Th?,Kon Tum,90,144,,,,,,,,,,,,
Cao B?ng,Kon Tum,84,138,,,,,,,,,,,,
?à N?ng,Kon Tum,72,126,,,,,,,,,,,,
??k Nông,Kon Tum,84,138,,,,,,,,,,,,
?i?n Biên,Kon Tum,84,138,,,,,,,,,,,,
??ng Nai,Kon Tum,84,138,,,,,,,,,,,,
??ng Tháp,Kon Tum,90,144,,,,,,,,,,,,
Hà Giang,Kon Tum,84,138,,,,,,,,,,,,
Hà Nam,Kon Tum,84,138,,,,,,,,,,,,
Hà N?i,Kon Tum,84,138,,,,,,,,,,,,
Hà T?nh,Kon Tum,84,138,,,,,,,,,,,,
H?i D??ng,Kon Tum,84,138,,,,,,,,,,,,
H?i Phòng,Kon Tum,84,138,,,,,,,,,,,,
H?u Giang,Kon Tum,90,144,,,,,,,,,,,,
TP. H? Chí Minh,Kon Tum,84,138,,,,,,,,,,,,
Hòa Bình,Kon Tum,84,138,,,,,,,,,,,,
H?ng Yên,Kon Tum,84,138,,,,,,,,,,,,
Kiên Giang,Kiên Giang,24,72,,,,,,,,,,,,
Khánh Hòa,Kon Tum,84,138,,,,,,,,,,,,
Kiên Giang,Kon Tum,90,144,,,,,,,,,,,,
Lai Châu,Kon Tum,84,138,,,,,,,,,,,,
Lâm ??ng,Kon Tum,84,138,,,,,,,,,,,,
L?ng S?n,Kon Tum,84,138,,,,,,,,,,,,
Lào Cai,Kon Tum,84,138,,,,,,,,,,,,
Long An,Kon Tum,84,138,,,,,,,,,,,,
Nam ??nh,Kon Tum,84,138,,,,,,,,,,,,
Ngh? An,Kon Tum,84,138,,,,,,,,,,,,
Ninh Bình,Kon Tum,84,138,,,,,,,,,,,,
Ninh Thu?n,Kon Tum,84,138,,,,,,,,,,,,
Phú Th?,Kon Tum,84,138,,,,,,,,,,,,
Phú Yên,Kon Tum,84,138,,,,,,,,,,,,
Qu?ng Bình,Kon Tum,78,132,,,,,,,,,,,,
Qu?ng Nam,Kon Tum,78,132,,,,,,,,,,,,
Qu?ng Ngãi,Kon Tum,84,138,,,,,,,,,,,,
Qu?ng Ninh,Kon Tum,84,138,,,,,,,,,,,,
Qu?ng Tr?,Kon Tum,84,138,,,,,,,,,,,,
Sóc Tr?ng,Kon Tum,90,144,,,,,,,,,,,,
S?n La,Kon Tum,84,138,,,,,,,,,,,,
Tây Ninh,Kon Tum,84,138,,,,,,,,,,,,
Thái Bình,Kon Tum,84,138,,,,,,,,,,,,
Thái Nguyên,Kon Tum,84,138,,,,,,,,,,,,
Thanh Hóa,Kon Tum,84,138,,,,,,,,,,,,
Th?a Thiên Hu?,Kon Tum,84,138,,,,,,,,,,,,
Ti?n Giang,Kon Tum,84,138,,,,,,,,,,,,
Trà Vinh,Kon Tum,90,144,,,,,,,,,,,,
Tuyên Quang,Kon Tum,84,138,,,,,,,,,,,,
V?nh Long,Kon Tum,90,144,,,,,,,,,,,,
V?nh Phúc,Kon Tum,84,138,,,,,,,,,,,,
Yên Bái,Kon Tum,84,138,,,,,,,,,,,,
??k L?k,Kon Tum,84,138,,,,,,,,,,,,
An Giang,Lai Châu,90,114,,,,,,,,,,,,
Bà R?a - V?ng Tàu,Lai Châu,90,114,,,,,,,,,,,,
B?c Giang,Lai Châu,84,108,,,,,,,,,,,,
B?c K?n,Lai Châu,84,108,,,,,,,,,,,,
B?c Liêu,Lai Châu,90,114,,,,,,,,,,,,
B?c Ninh,Lai Châu,84,108,,,,,,,,,,,,
B?n Tre,Lai Châu,90,114,,,,,,,,,,,,
Bình ??nh,Lai Châu,84,108,,,,,,,,,,,,
Bình D??ng,Lai Châu,84,108,,,,,,,,,,,,
Bình Ph??c,Lai Châu,90,114,,,,,,,,,,,,
Bình Thu?n,Lai Châu,84,108,,,,,,,,,,,,
Cà Mau,Lai Châu,90,114,,,,,,,,,,,,
C?n Th?,Lai Châu,90,114,,,,,,,,,,,,
Cao B?ng,Lai Châu,84,108,,,,,,,,,,,,
?à N?ng,Lai Châu,84,108,,,,,,,,,,,,
??k L?k,Lai Châu,84,108,,,,,,,,,,,,
??k Nông,Lai Châu,90,114,,,,,,,,,,,,
??ng Nai,Lai Châu,90,114,,,,,,,,,,,,
??ng Tháp,Lai Châu,90,114,,,,,,,,,,,,
Gia Lai,Lai Châu,84,108,,,,,,,,,,,,
Hà Giang,Lai Châu,84,108,,,,,,,,,,,,
Hà Nam,Lai Châu,84,108,,,,,,,,,,,,
Hà N?i,Lai Châu,78,102,,,,,,,,,,,,
Hà T?nh,Lai Châu,84,108,,,,,,,,,,,,
H?i D??ng,Lai Châu,84,108,,,,,,,,,,,,
H?i Phòng,Lai Châu,84,108,,,,,,,,,,,,
H?u Giang,Lai Châu,90,114,,,,,,,,,,,,
TP. H? Chí Minh,Lai Châu,84,108,,,,,,,,,,,,
Hòa Bình,Lai Châu,84,108,,,,,,,,,,,,
H?ng Yên,Lai Châu,84,108,,,,,,,,,,,,
Khánh Hòa,Lai Châu,84,108,,,,,,,,,,,,
Kon Tum,Kon Tum,24,78,,,,,,,,,,,,
Kiên Giang,Lai Châu,90,114,,,,,,,,,,,,
Kon Tum,Lai Châu,84,108,,,,,,,,,,,,
Lâm ??ng,Lai Châu,84,108,,,,,,,,,,,,
L?ng S?n,Lai Châu,84,108,,,,,,,,,,,,
Long An,Lai Châu,90,114,,,,,,,,,,,,
Nam ??nh,Lai Châu,84,108,,,,,,,,,,,,
Ngh? An,Lai Châu,84,108,,,,,,,,,,,,
Ninh Bình,Lai Châu,84,108,,,,,,,,,,,,
Ninh Thu?n,Lai Châu,84,108,,,,,,,,,,,,
Phú Th?,Lai Châu,84,108,,,,,,,,,,,,
Phú Yên,Lai Châu,84,108,,,,,,,,,,,,
Qu?ng Bình,Lai Châu,84,108,,,,,,,,,,,,
Qu?ng Nam,Lai Châu,84,108,,,,,,,,,,,,
Qu?ng Ngãi,Lai Châu,84,108,,,,,,,,,,,,
Qu?ng Ninh,Lai Châu,84,108,,,,,,,,,,,,
Qu?ng Tr?,Lai Châu,84,108,,,,,,,,,,,,
Sóc Tr?ng,Lai Châu,90,114,,,,,,,,,,,,
Tây Ninh,Lai Châu,90,114,,,,,,,,,,,,
Thái Bình,Lai Châu,84,108,,,,,,,,,,,,
Thái Nguyên,Lai Châu,84,108,,,,,,,,,,,,
Thanh Hóa,Lai Châu,84,108,,,,,,,,,,,,
Th?a Thiên Hu?,Lai Châu,84,108,,,,,,,,,,,,
Ti?n Giang,Lai Châu,90,114,,,,,,,,,,,,
Trà Vinh,Lai Châu,90,114,,,,,,,,,,,,
Tuyên Quang,Lai Châu,84,108,,,,,,,,,,,,
V?nh Long,Lai Châu,90,114,,,,,,,,,,,,
V?nh Phúc,Lai Châu,84,108,,,,,,,,,,,,
?i?n Biên,Lai Châu,84,108,,,,,,,,,,,,
Lào Cai,Lai Châu,66,90,,,,,,,,,,,,
S?n La,Lai Châu,84,108,,,,,,,,,,,,
Yên Bái,Lai Châu,84,108,,,,,,,,,,,,
An Giang,Lâm ??ng,72,108,,,,,,,,,,,,
B?c Giang,Lâm ??ng,84,120,,,,,,,,,,,,
B?c K?n,Lâm ??ng,84,120,,,,,,,,,,,,
B?c Liêu,Lâm ??ng,84,120,,,,,,,,,,,,
B?c Ninh,Lâm ??ng,84,120,,,,,,,,,,,,
B?n Tre,Lâm ??ng,84,120,,,,,,,,,,,,
Bình ??nh,Lâm ??ng,84,120,,,,,,,,,,,,
Bình Ph??c,Lâm ??ng,84,120,,,,,,,,,,,,
Bình Thu?n,Lâm ??ng,84,120,,,,,,,,,,,,
Cà Mau,Lâm ??ng,84,120,,,,,,,,,,,,
C?n Th?,Lâm ??ng,72,108,,,,,,,,,,,,
Cao B?ng,Lâm ??ng,84,120,,,,,,,,,,,,
?à N?ng,Lâm ??ng,84,120,,,,,,,,,,,,
?i?n Biên,Lâm ??ng,84,120,,,,,,,,,,,,
??ng Tháp,Lâm ??ng,72,108,,,,,,,,,,,,
Gia Lai,Lâm ??ng,84,120,,,,,,,,,,,,
Hà Giang,Lâm ??ng,84,120,,,,,,,,,,,,
Hà Nam,Lâm ??ng,84,120,,,,,,,,,,,,
Hà N?i,Lâm ??ng,84,120,,,,,,,,,,,,
Hà T?nh,Lâm ??ng,84,120,,,,,,,,,,,,
H?i D??ng,Lâm ??ng,84,120,,,,,,,,,,,,
H?i Phòng,Lâm ??ng,84,120,,,,,,,,,,,,
H?u Giang,Lâm ??ng,72,108,,,,,,,,,,,,
TP. H? Chí Minh,Lâm ??ng,72,108,,,,,,,,,,,,
Hòa Bình,Lâm ??ng,84,120,,,,,,,,,,,,
H?ng Yên,Lâm ??ng,84,120,,,,,,,,,,,,
Khánh Hòa,Lâm ??ng,84,120,,,,,,,,,,,,
Kiên Giang,Lâm ??ng,72,108,,,,,,,,,,,,
Kon Tum,Lâm ??ng,84,120,,,,,,,,,,,,
Lai Châu,Lâm ??ng,84,120,,,,,,,,,,,,
L?ng S?n,Lâm ??ng,84,120,,,,,,,,,,,,
Lào Cai,Lâm ??ng,84,120,,,,,,,,,,,,
Lai Châu,Lai Châu,24,72,,,,,,,,,,,,
Long An,Lâm ??ng,84,120,,,,,,,,,,,,
Nam ??nh,Lâm ??ng,84,120,,,,,,,,,,,,
Ngh? An,Lâm ??ng,84,120,,,,,,,,,,,,
Ninh Bình,Lâm ??ng,84,120,,,,,,,,,,,,
Ninh Thu?n,Lâm ??ng,84,120,,,,,,,,,,,,
Phú Th?,Lâm ??ng,84,120,,,,,,,,,,,,
Phú Yên,Lâm ??ng,84,120,,,,,,,,,,,,
